clinic_name|clinic_link|category_name|service_name|service_price_min|service_link
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Имплантология|Применение костного скребка META Micross##|3715|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Имплантология|Раcкрытие импланта с установкой формирователя десны|2655|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Имплантология|Раcкрытие импланта с установкой формирователя десны Straumann|3000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Активация губного бампера|1500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Заместительная пластина с искусственными зубами|10000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Защитная каппа|13000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Изготовление гипсовой модели одной челюсти|1500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Изготовление окклюзионной накладки на один зуб|800|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Комплексное диагностическое обследование первичного пациента и составление плана лечения|10500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Комплексное диагностическое обследование первичного пациента ранее лечение и составление плана лечения|4670|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Комплекс обследования (консультация специалиста + ОПТГ)|1050|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Контрольный осмотр (в ретенционном периоде) врача-стоматолога ортодонта|255|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Коррекция несъемного аппарата|1715|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Коррекция окклюзионной накладки на один зуб|300|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Коррекция съемного аппарата|1575|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Лечение элайнерами (дополнительная каппа)|9000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Наложение или замена сепарационных лигатур на один зуб|500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Операция по установке ортодонтического винта (без стоимости винта) 1 шт.|2500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Осмотр (логопедическа справка)|605|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Полное удаление окклюзионных накладок|1000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Препасовка аквасплита|12000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Прием (в ретенционном периоде) врача-стоматолога ортодонта|1500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Прием и наблюдение пациента с эластопозиционером|860|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Прием (контрольное наблюдение в процессе лечения III уровня сложности) врача-стоматолога ортодонта|9500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Прием (контрольное наблюдение в процессе лечения III уровня сложности) врача-стоматолога ортодонта раннее лечение|3500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Прием (контрольное наблюдение в процессе лечения II уровня сложности) врача-стоматолога ортодонта|8500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Прием (контрольное наблюдение в процессе лечения II уровня сложности) врача-стоматолога ортодонта раннее лечение|2000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Прием (контрольное наблюдение в процессе лечения I уровня сложности) врача-стоматолога ортодонта|7500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Прием (контрольное наблюдение в процессе лечения I уровня сложности) врача-стоматолога ортодонта ранее лечение|945|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Прием (контрольное наблюдение в процессе лечения и IV уровня сложности) врача-стоматолога ортодонта раннее лечение|4855|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Прием (осмотр, консультация) врача-стоматолога ортодонта|550|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Прием (осмотр, консультация) врача-стоматолога ортодонта внеплановый|1500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Прием (осмотр, консультация) врача-стоматолога ортодонта повторный|550|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Припасовка и установка губного бампера|10000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Припасовка и установка фиксатора места|10000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Припасовка и установка фиксатора места с пружиной|13000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Припасовка накусочной площадки|11500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Припасовка несъемного аппарата для быстрого небного расширения (со стоимостью аппарата)|45000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Припасовка ортодонтической дуги|1355|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Припасовка съемного одночелюстного аппарата с винтом Бертони (со стоимостью аппарата)|18000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Припасовка съемного одночелюстного аппарата с винтом и окклюзионными накладками|12000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Припасовка съемного одночелюстного аппарата с двумя винтами (со стоимостью аппарата)|21000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Припасовка съемного одночелюстного аппарата с дополнительными элементами (со стоимостью аппарата)|7500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Припасовка съемного ретенционного аппарата (со стоимостью аппарата)|7500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Припасовка съмного одночелюстного аппарата с винтом (со стоимостью аппарата)|10000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Припасовка эластопозиционера (со стоимостью аппарата)|15000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Пришлифовка клыков у детей в период сменного прикуса с покрытием|1850|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Ремонт съемного аппарата|3000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Ремонт съемного аппарата II сложность|4500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Ретенция|30000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Сепарация апроксимальных поверхностей одного зуба|345|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Снятие аппарата с одной челюсти при раннем лечении|5400|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Снятие и повторная припасовка ортодонтической дуги|2185|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Снятие несъемного ортодонтического аппарата|5000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Снятие одного брекета (кнопки, замка) с одного зуба|800|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Снятие оттиска одной челюсти|1500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Снятие ретейнера с одной челюсти|6000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Установка минивинта со стоимостью винта|21000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Установка несъемного ортодонтического аппарата SARPE (+3D сканирование (2 челюсти)) со стоимостью аппарата|111000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Фиксация металлической кнопки|1500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Фиксация несъемного аппарата с керамическими брекетами на один зубной ряд|85800|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Фиксация несъемного аппарата с металлическими брекетами на один зубной ряд|45000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Фиксация несъемного ретейнера на одну челюсть|6500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Фиксация несъемного ретейнера на одну челюсть при раннем лечении|3500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Фиксация одного брекета на светоотверждаемый материал (без стоимости брекетов)|1500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Фиксация одного керамического брекета (со стоимостью брекета)|10500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Фиксация одного металлического брекета на светоотверждаемый материал (со стоимостью брекета)|6000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Фиксация одного сапфирового брекета (со стоимостью брекета)|10700|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Фиксация ортодонтической аппаратуры с комбинированными (Damon Clear и другими брекетами Damon на один зубной ряд|75000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Фиксация ортодонтической аппаратуры с самолигирующими брекетами на один зубной ряд|59500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Фиксация ортодонтической аппаратуры с самолигирующими эстетическими брекетами на один зубной ряд|90800|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия|Фиксация ретейнера на один зуб на светоотверждаемый материал|1500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Активация ALT/Crozat|5000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Активация съемного аппарата.|685|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Аппарат ALF - 1|70000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Аппарат ALF - 2|90000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Аппарат Крозат (Crozat) - 1|45000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Аппарат Крозат (Crozat) - 2|90000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Брекеты керамические Damon Clear.|28185|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Брекеты металлические Damon Q, Damon 3MX.|21210|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Диагностика: молочный прикус|3000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Диагностика: постоянный прикус|10000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Диагностика: смешанный пикус|5000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Комплексное диагностическое обследование:- определение конструктивного прикуса.|540|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Комплексное диагностическое обследование:- расчет диагностических моделей.|1120|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Комплексное диагностическое обследование:- расшифровка ОПГ.|490|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Комплексное диагностическое обследование:- расшифровка ТРГ.|2050|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Консультация пациента с ортодонтической аппаратурой|3000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Консультация по КТ|1500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Консультация функционального ортодонта (Отрубенникова ЕВ) 1 час|1500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Коррекция несъемного аппарата (II уровня сложности).|2560|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Коррекция несъемного аппарата (I уровня сложности).|1715|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Миорелаксационная шина.|10425|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Окклюзионная накладка лабораторная Composit|8000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Окклюзионная накладка лабораторная PMMA|6000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Окклюзионная накладка Планаса (прямая композитная)|1500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Окклюзионная накладка текучим компазитом|500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Первичная консультация ортодонта|1500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Повторная консультация ортодонта|1500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Прием и наблюдение пациента с миофункциональным аппаратом.|860|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Прием, контрольное наблюдение в процессе лечения III уровня сложности лигатурные брекеты.|6815|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Прием, контрольное наблюдение в процессе лечения II уровня сложности лигатурные брекеты.|5895|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Прием (контрольное наблюдение в процессе лечения IV уровня сложности) врача-стоматолога ортодонта.|7320|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Прием (контрольное наблюдение в процессе лечения IV уровня сложности) врача-стоматолога ортодонта раннее лечение.|3255|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Прием, контрольное наблюдение в процессе лечения IV уровня сложности лигатурные брекеты.|7510|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Прием, контрольное наблюдение в процессе лечения I уровня сложности лигатурные брекеты.|4855|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Припасовка аппарата Дерихсвайлера (со стоимостью аппарата).|20020|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Припасовка и фиксация одного ортодонтического кольца.|605|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Припасовка ретенционной каппы (со стоимостью каппы).|11500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Припасовка спортивной каппы для брекетов (со стоимостью аппарата).|8180|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Припасовка съемного пластиночного аппарата с двумя винтами.|8415|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Припасовка съемного пластиночного аппарата с двумя винтами и дополнительными элементами.|10630|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Снятие аппарата с одной челюсти (брекеты).|8500|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Фиксация аппарата "Nanse" (со стоимостью аппарата).|7330|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Фиксация брекетов на одну челюсть при раннем лечение (со стоимостью брекет системы) с использованием эстетических брекетов.|23910|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Фиксация брекетов на одну челюсть при раннем лечении (со стоимостью брекет-систем).|16920|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Фиксация несъемного аппарата с комбинированными (пластиковыми и металлическими) брекетами на один зубной ряд#.|29610|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Фиксация несъемного аппарата с комбинированными (сапфировыми и металлическими) брекетами на один зубной ряд#.|42560|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Фиксация несъемного аппарата с металлическими брекетами на два зубных ряда#.|55135|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Фиксация одного металлического брекета на светоотверждаемый материал (сос стоимостью брекета).|6000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортодонтия Отрубенникова|Фиксированный прием врача-ортодонта 1 категории сложности.|4620|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортопедия|3D сканирование (1 челюсть)|3000|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортопедия|Nobel Procera титановая балка (6 и более имплантов)##|56820|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортопедия|Абатмент Axiom титановый##|2235|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортопедия|Абатмент "Dentium" индивидуальный титановый##|3295|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортопедия|Абатмент Friadent титановый##|5305|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортопедия|Абатмент Locator Any Ridge##|16720|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортопедия|Абатмент Locator Nobel##|5580|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортопедия|Абатмент Locator Nobel R-Tx##|11670|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортопедия|Абатмент Mis 3.3 индивидуальный цельнофрезерованный титановый##|3715|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортопедия|Абатмент Mis индивидуальный анатомический для винтовой фиксации усиленный в мостовидной конструкции на диоксиде циркония##|6160|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортопедия|Абатмент Mis индивидуальный анатомический для винтовой фиксации усиленный титановым основанием на диоксиде циркония##|5945|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортопедия|Абатмент Mis индивидуальный усиленный титановым основанием на диоксиде циркония##|5415|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортопедия|Абатмент Mis индивидуальный цельнофрезерованный на диоксиде циркония##|5305|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортопедия|Абатмент Mis индивидуальный цельнофрезерованный титановый##|3080|None
Стоматология «Блеск» на Кирова|https://prodoctorov.ru/novosibirsk/lpu/41683-stomatologiya-blesk-na-kirova/|Ортопедия|Абатмент Mis титановый##|3865|None
