clinic_name|clinic_link|category_name|service_name|service_price_min|service_link
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Изготовление каппы для отбеливания (1 челюсть)|2500|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Изготовление кламмера многозвеньевого одного|650|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Изготовление назубной каппы (1 челюсть)|2500|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Перебазировка мягкой прокладкой для съемных протезов|2700|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Перебазировка протеза|5000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Перебазировка съемного протеза лабораторным методом|2800|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Починка одного перелома в протезе|1850|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Приварка 1 зуба к протезу|1850|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Приварка 1 кламмера к протезу|1850|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Регистрация прикуса|560|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Ретракция десневого края (Септопак-1 ед.)|680|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Снятие коронки металлической, пластмассовой|1000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Снятие коронки металлокерамической, цельнолитой|1900|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Снятие оттиска с одной челюсти (альгинатная масса)|2150|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Снятие оттиска с одной челюсти (двойного, А-силиконом)|2400|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Снятие оттиска с одной челюсти (силиконовая масса Speedex)|2000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Установка мостовидной конструкции на 4 имплантах|350000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Установка мостовидной конструкции на 6 имплантах|470000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Фиксация виниров, коронок E-max|1900|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|07 - Ортопедия|Фиксация металлокерамических, цельнолитых коронок постоянная|850|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.10 - Ортопедия - Изготовление коронки диоксид циркония|Изготовление коронки на импланте диоксид циркония, полная анатомия|10640|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.10 - Ортопедия - Изготовление коронки диоксид циркония|Услуги по установке коронки на импланте диоксид циркония, полная анатомия|12000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.11 - Ортопедия - Изготовление и установка бюгельного протеза на атачменах с замковой фиксацией|Изготовление бюгельного протеза на атачменах с замковой фиксацией|21000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.11 - Ортопедия - Изготовление и установка бюгельного протеза на атачменах с замковой фиксацией|Установка бюгельного протеза на атачменах с замковой фиксацией|28000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.12 - Ортопедия - Изготовление и установка простого бюгельного протеза из ацеталовой пластмассы|Изготовление простого бюгельного протеза из ацеталовой пластмассы|14000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.12 - Ортопедия - Изготовление и установка простого бюгельного протеза из ацеталовой пластмассы|Установка простого бюгельного протеза из ацеталовой пластмассы|19000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.13 - Ортопедия - Изготовление простого бюгельного протеза с кламерной фиксацией|Изготовление простого бюгельного протеза с кламерной фиксацией|14000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.13 - Ортопедия - Изготовление простого бюгельного протеза с кламерной фиксацией|Установка простого бюгельного протеза с кламерной фиксацией|19000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.14 - Ортопедия - Протезирование на Multi Unit (1 ед. диоксида)|Протезирование на Multi Unit (1 ед. диоксида)|9000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.14 - Ортопедия - Протезирование на Multi Unit (1 ед. диоксида)|Услуги протезирования на Multi Unit (1 ед. диоксида)|12000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.15 - Ортопедия - Протезирование на Multi Unit (1 ед. металлокерамика)|Протезирование на Multi Unit (1 ед. металлокерамика)|6500|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.15 - Ортопедия - Протезирование на Multi Unit (1 ед. металлокерамика)|Услуги протезирования на Multi Unit (1 ед. металлокерамика)|10000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.1 - Ортопедия - Установка хирургического шаблона до 3 имплантов|Изготовление хирургического шаблона на 1 имплант|2600|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.1 - Ортопедия - Установка хирургического шаблона до 3 имплантов|Изготовление хирургического шаблона на 2 импланта|3900|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.1 - Ортопедия - Установка хирургического шаблона до 3 имплантов|Изготовление хирургического шаблона на 3 импланта|5200|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.1 - Ортопедия - Установка хирургического шаблона до 3 имплантов|Установка хирургического шаблона до 3 имплантов|5000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.2 - Ортопедия - Установка хирургического шаблона более 3-х имплантов|Изготовление хирургического шаблона на 4 импланта|6500|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.2 - Ортопедия - Установка хирургического шаблона более 3-х имплантов|Изготовление хирургического шаблона на 5 имплантов|7800|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.2 - Ортопедия - Установка хирургического шаблона более 3-х имплантов|Изготовление хирургического шаблона на 6 имплантов|9100|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.2 - Ортопедия - Установка хирургического шаблона более 3-х имплантов|Изготовление хирургического шаблона на 7 имплантов|10400|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.2 - Ортопедия - Установка хирургического шаблона более 3-х имплантов|Изготовление хирургического шаблона на 8 имплантов|11700|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.2 - Ортопедия - Установка хирургического шаблона более 3-х имплантов|Установка хирургического шаблона более 3-х имплантов|10000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.3 - Ортопедия - Восстановление зуба вкладками, виниром, полукоронкой|Вкладка из диоксида циркония|7200|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.3 - Ортопедия - Восстановление зуба вкладками, виниром, полукоронкой|Изготовление провизорных коронок длительного ношения|4600|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.3 - Ортопедия - Восстановление зуба вкладками, виниром, полукоронкой|Фиксация виниров, коронок постоянная|2500|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.4 - Ортопедия - Изготовление и установка керамического винира|Изготовление керамического винира|9600|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.4 - Ортопедия - Изготовление и установка керамического винира|Установка керамического винира|8500|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.5 - Ортопедия - Восстановление зуба коронкой (керамика)|Изготовление коронки E-MAX|8400|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.5 - Ортопедия - Восстановление зуба коронкой (керамика)|Изготовление коронки из диоксида циркония, полная анатомия|8000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.5 - Ортопедия - Восстановление зуба коронкой (керамика)|Изготовление коронки керамической на основе диоксида циркония (редукция)|9520|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.5 - Ортопедия - Восстановление зуба коронкой (керамика)|Услуги по восстановлению зуба коронкой (керамика, диоксид)|10000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.6 - Ортопедия - Восстановление зуба коронкой (металлокерамика, цельнолитая)|Армировка базиса съемного протеза верхней челюсти|3600|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.6 - Ортопедия - Восстановление зуба коронкой (металлокерамика, цельнолитая)|Изготовление коронки металлокерамической CAD/CAM (фрезерованная)|5390|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.6 - Ортопедия - Восстановление зуба коронкой (металлокерамика, цельнолитая)|Изготовление коронки металлокерамической на основе КСХ|4200|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.6 - Ортопедия - Восстановление зуба коронкой (металлокерамика, цельнолитая)|Изготовление коронки цельнолитой|3990|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.6 - Ортопедия - Восстановление зуба коронкой (металлокерамика, цельнолитая)|Изготовление коронки цельнометаллической CAD/CAM (фрезерованная)|3500|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.6 - Ортопедия - Восстановление зуба коронкой (металлокерамика, цельнолитая)|Изготовление литой культевой вкладки простой (неразборная)|3990|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.6 - Ортопедия - Восстановление зуба коронкой (металлокерамика, цельнолитая)|Изготовление литой культевой вкладки сложной (разборная)|5530|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.6 - Ортопедия - Восстановление зуба коронкой (металлокерамика, цельнолитая)|Услуги по восстановлению зуба коронкой (металлокерамика, цельнолитая)|5800|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.7 - Ортопедия - Изготовление и установка частичного съемного протеза до 3-х зубов|Армировка съемного протеза до 3-х зубов|3000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.7 - Ортопедия - Изготовление и установка частичного съемного протеза до 3-х зубов|Изготовление частичного съемного протеза до 3-х зубов|6000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.7 - Ортопедия - Изготовление и установка частичного съемного протеза до 3-х зубов|Установка частичного съемного протеза до 3-х зубов|8000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.8 - Ортопедия - Изготовление и установка частичного съемного протеза (свыше 3-х зубов)|Изготовление частичного съемного протеза (свыше 3-х зубов)|8500|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.8 - Ортопедия - Изготовление и установка частичного съемного протеза (свыше 3-х зубов)|Изготовление эластичной прокладки к базису протеза свыше 3-х зубов|3500|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.8 - Ортопедия - Изготовление и установка частичного съемного протеза (свыше 3-х зубов)|Установка частичного съемного протеза (свыше 3-х зубов)|12000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.9 - Ортопедия - Протезирование зуба с использованием импланта|Изготовление индивидуального абатмана с винтовой фиксацией|14700|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.9 - Ортопедия - Протезирование зуба с использованием импланта|Изготовление индивидуального титанового абатмента|8700|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.9 - Ортопедия - Протезирование зуба с использованием импланта|Изготовление индивидуального цирконевого абатмента с титановым основанием|11700|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|08.9 - Ортопедия - Протезирование зуба с использованием импланта|Установка абатмена (имплантиум)|8000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09.1 - Ортодонтия - Сплинт - Ортодонтическая коррекция несъемным ортодонтическим аппаратом Forsus|Использование аппарата Forsus|33000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09.1 - Ортодонтия - Сплинт - Ортодонтическая коррекция несъемным ортодонтическим аппаратом Forsus|Фиксация аппарата Forsus|10000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09.1 - Ортодонтия - Сплинт - терапия|Изготовление окклюзионных шин|9380|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09.1 - Ортодонтия - Сплинт - терапия|Фиксация окклюзионных шин|5000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Избирательное пришлифовывание твердых тканей зуба (1 ед.)|150|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Избирательное пришлифовывание твердых тканей зуба (Межапроксимальная сепарация (1 ед.)|150|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Изготовление и коррекция окклюзионной накладки 1 зуб|500|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Коррекция положения дуги|180|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Лечение с использованием квадхеликса|6957|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Лечение с помощью двухчелюстной пластины|20000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Лечение с помощью миотрейнера|9500|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Лечение с помощью пластины с винтом|13000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Нанесение воска защитного|450|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Обучение гигиене полости рта и зубов индивидуальное, подбор средств и предметов гигиены полости рта (Подбор гигиенических средств для ортодонтического лечения)|450|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Ортодонтическая коррекция несъемным ортодонтическим аппаратом (Аппарат Дерихсвайлера, Марко-Росса, Мак-Намара)|25000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Ортодонтическая коррекция несъемным ортодонтическим аппаратом (Несъемный аппарат для расширения верхней челюсти)|10350|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Ортодонтическая коррекция съемным ортодонтическим аппаратом (Твин-блок)|20000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Повторная установка отклеенного брекета без замены брекета|600|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Повторная фиксация несъемного аппарата|600|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Починка несъемного ретанционного аппарата (1 зуб)|550|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Прием (осмотр, консультация) врача-ортодонта первичный|600|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Прием (осмотр, консультация) врача-ортодонта повторный|300|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Расчеты и изготовление диагностических моделей|1300|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Ремонт пластины|800|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Снятие оттиска с одной челюсти|950|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Удерживатель пространств|8000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Установка крючка для фиксации лигатуры KABAUCHJ|280|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Установка межчелюстной тяги (эластиков)|600|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Установка накусочных накладок (1 ед.)|300|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Установка несъемного ретейнера|2800|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Установка позиционера|12700|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Установка пружин|900|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Установка съемного ретейнера|4650|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Фиксация OSAMU-трейнера+|2850|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Фиксация бандажного кольца|1600|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Фиксация брекета Damon Clear|4800|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Фиксация брекета Damon Q|4300|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Фиксация брекета керамического система Inspire Ice|3200|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Фиксация брекета металлическая система mini Diamond|2400|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Фиксация брекета накусочного By-turbos|1600|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Фиксация брекета РТ-5|4200|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Фиксация и замена дуги металлической лигатуры|1300|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Фиксация и замена дуги (стальной/CuNiti/Flex,Twist,Niti,Termomemoria)|3800|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Фиксация и замена дуги эластической лигатуры|1100|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Фиксация кнопки|1500|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Фиксация межчелюстной лигатуры|1000|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Фиксация несъемного ретейнера (1 зуб)|500|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Фиксация сепарационного кольца|250|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Фиксация щечной трубки|2700|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|09 - Ортодонтия|Фиксация эластической цепочки (1зуб)|350|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|10 - Детская стоматология - Общие|Диагностика полости рта детским врачом - стоматологом с заполнением медицинской документации|750|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|10 - Детская стоматология - Общие|Оказание помощи при острой зубной боли (без учета стоимости анестезии)|2200|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|10 - Детская стоматология - Общие|Прием (консультация, осмотр, психологическая адаптация ребенка) детского врача-стоматолога|700|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|10 - Детская стоматология - Общие|Профилактический осмотр детского врача - стоматолога|350|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|11 - Детская стоматология - Профилактика кариеса|Аппликация лекарственного препарата на слизистую оболочку полости рта (Лечение заболеваний слизистой)|120|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|11 - Детская стоматология - Профилактика кариеса|Восстановление зуба коронкой (Коронка стальная)|5150|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|11 - Детская стоматология - Профилактика кариеса|Глубокое фторирование твердых тканей зуба|350|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|11 - Детская стоматология - Профилактика кариеса|Запечатывание фиссуры зуба светоотверждаемым герметиком (без расшлифовки)|1700|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|11 - Детская стоматология - Профилактика кариеса|Запечатывание фиссуры зуба светоотверждаемым герметиком (с расшлифовкой)|1965|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|11 - Детская стоматология - Профилактика кариеса|Местное применение реминерализующих препаратов в области зуба (1 ед.)|90|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|11 - Детская стоматология - Профилактика кариеса|Местное применение реминерализующих препаратов в области зуба (1 челюсть)|900|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|11 - Детская стоматология - Профилактика кариеса|Местное применение реминерализующих препаратов в области зуба (Покрытие 1 зуба фторсодержащим лаком, гелем)|250|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|11 - Детская стоматология - Профилактика кариеса|Обучение гигиене полости рта и подбор индивидуальных средств гигены у детей|1300|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|12 - Детская стоматология - Лечение кариеса|Закрытие перфорации стенки корневого канала зуба (Использование МТА/Биодентин)|410|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|12 - Детская стоматология - Лечение кариеса|Коррекция пломбы временного зуба|900|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|12 - Детская стоматология - Лечение кариеса|Лечение кариеса временного зуба методом восстоновления твердых тканей зуба композитом светового отверждения|3500|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|12 - Детская стоматология - Лечение кариеса|Лечение кариеса временного зуба методом восстоновления твердых тканей зуба стеклоиномерным цементом|2400|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|12 - Детская стоматология - Лечение кариеса|Лечение кариеса дентина постоянного зуба)|5500|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|12 - Детская стоматология - Лечение кариеса|Лечение кариеса с использованием препарата IRM|1200|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|12 - Детская стоматология - Лечение кариеса|Лечение кариеса эмали постоянного зуба)|3900|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|13 - Детская стоматология - Лечение осложненного кариеса|Восстановление твердых тканей временного зуба композитом светового отверждения|3100|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|13 - Детская стоматология - Лечение осложненного кариеса|Восстановление твердых тканей временного зуба стеклоиномерным цементом|2200|None
Стоматология «Dent Help» (ранее «Help»)|https://prodoctorov.ru/tomsk/lpu/31630-help/|13 - Детская стоматология - Лечение осложненного кариеса|Восстановление твердых тканей зуба девитализирующей пастой с наложением временной пломбы|1400|None
